"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-01","65","81","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-02","61","80","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-03","65","83","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-04","65","82","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-05","67","86","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-06","71","88","59"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-07","68","84","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-08","68","86","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-09","62","78","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-10","60","72","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-11","60","70","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-12","59","72","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-13","71","88","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-14","78","92","63"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-15","67","81","58"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-16","62","70","56"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-17","61","74","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-18","62","74","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-19","63","81","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-20","60","71","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-21","62","73","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-22","63","73","56"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-23","64","74","58"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-24","74","87","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-25","82","97","70"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-26","77","93","63"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-27","73","92","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-28","68","88","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-29","72","92","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-30","70","92","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-07-31","71","89","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-01","75","90","62"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-02","62","77","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-03","60","79","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-04","61","75","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-05","63","71","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-06","71","81","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-07","65","83","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-08","67","85","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-09","60","75","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-10","62","81","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-11","65","87","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-12","60","73","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-13","62","76","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-14","66","84","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-15","66","85","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-16","65","85","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-17","62","86","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-18","60","78","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-19","60","75","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-20","60","70","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-21","66","83","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-22","62","77","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-23","63","81","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-24","62","75","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-25","60","71","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-26","64","80","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-27","69","86","56"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-28","67","88","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-29","67","84","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-30","71","80","60"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-08-31","71","86","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-01","76","93","61"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-02","64","78","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-03","63","83","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-04","63","81","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-05","62","80","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-06","61","82","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-07","60","80","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-08","55","64","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-09","63","82","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-10","75","93","59"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-11","77","92","63"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-12","78","95","63"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-13","72","91","58"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-14","69","85","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-15","63","75","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-16","67","81","56"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-17","65","80","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-18","65","74","61"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-19","67","77","58"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-20","63","77","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-21","61","69","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-22","63","80","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-23","64","76","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-24","64","76","58"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-25","60","67","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-26","60","69","56"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-27","61","75","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-28","62","72","56"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-29","60","70","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-09-30","65","77","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-01","74","85","68"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-02","76","84","72"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-03","80","89","72"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-04","83","91","76"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-05","81","92","72"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-06","80","92","69"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-07","75","87","67"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-08","79","90","66"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-09","65","78","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-10","61","79","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-11","68","83","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-12","79","90","70"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-13","74","86","56"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-14","58","62","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-15","59","66","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-16","60","72","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-17","60","68","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-18","65","75","59"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-19","63","76","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-20","58","64","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-21","58","64","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-22","62","71","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-23","63","72","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-24","60","71","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-25","59","63","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-26","58","66","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-27","59","66","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-28","63","74","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-29","68","77","61"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-30","64","73","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-10-31","55","57","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-01","54","58","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-02","58","67","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-03","59","67","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-04","60","67","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-05","63","68","58"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-06","64","75","56"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-07","64","69","57"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-08","69","74","64"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-09","68","74","63"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-10","62","70","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-11","55","63","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-12","55","63","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-13","55","61","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-14","56","61","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-15","57","66","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-16","54","58","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-17","53","58","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-18","52","56","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-19","52","55","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-20","51","53","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-21","52","56","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-22","57","61","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-23","56","61","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-24","57","66","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-25","55","58","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-26","56","61","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-27","57","65","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-28","54","60","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-29","55","57","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-11-30","52","55","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-01","53","55","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-02","52","56","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-03","56","58","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-04","57","60","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-05","57","59","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-06","56","61","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-07","55","57","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-08","57","61","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-09","56","58","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-10","55","59","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-11","53","59","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-12","48","52","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-13","47","50","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-14","46","47","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-15","47","50","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-16","49","53","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-17","49","53","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-18","49","52","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-19","52","53","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-20","53","56","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-21","56","58","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-22","59","64","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-23","60","65","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-24","50","56","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-25","48","55","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-26","49","56","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-27","47","50","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-28","48","56","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-29","47","52","41"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-30","44","49","39"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2014-12-31","49","57","41"
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-01",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-02",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-03",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-04",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-05",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-06",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-07",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-08",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-09",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-10",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-11",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-12",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-13",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-14",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-15",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-16",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-17",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-18",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-19",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-20",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-21",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-22",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-23",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-24",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-25",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-26",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-27",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-28",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-29",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-30",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-01-31",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-01",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-02",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-03",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-04",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-05",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-06",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-07",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-08",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-09",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-10",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-11",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-12",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-13",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-14",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-15",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-16",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-17",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-18",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-19",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-20",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-21",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-22",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-23",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-24",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-25",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-26",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-27",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-02-28",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-01",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-02",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-03",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-04",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-05",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-06",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-07",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-08",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-09",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-10",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-11",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-12",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-13",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-14",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-15",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-16",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-17",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-18",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-19",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-20",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-21",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-22",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-23",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-24",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-25",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-26",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-27",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-28",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-29",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-30",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-03-31",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-01",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-02",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-03",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-04",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-05",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-06",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-07",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-08",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-09",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-10",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-11",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-12",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-13",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-14",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-15",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-16",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-17",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-18",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-19",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-20",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-21",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-22",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-23",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-24",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-25",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-26",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-27",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-28",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-29",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-04-30",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-01",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-02",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-03",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-04",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-05",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-06",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-07",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-08",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-09",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-10",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-11",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-12",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-13",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-14",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-15",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-16",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-17",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-18",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-19",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-20",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-21",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-22",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-23",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-24",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-25",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-26",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-27",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-28",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-29",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-30",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-05-31",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-06-01",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-06-02",,,
"US1CACC0028","EL CERRITO 1.3 NW, CA US","2014-06-03",,,
